COD_FORNECEDOR;RAZAO;NOME PRODUTO;COD_ERP;SITUACAO; DOC_FORNECEDOR ;STATUS
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE BOV.ANCHO ENTRECORTE MATURATTA KG;3179;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE BOV.MAMINHA ALCATRA MATURATTA KG;3181;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA MATURATTA KG;3182;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE BOV.CUPIM KG GRN;3394;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE BOV.ACEM ANGUS 1953 BDJ KG;3396;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE BOV.SHORT RIB 1953 KG GRN;3401;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE CORDEIRO CARRE FRANCES CHEF KG GRN;3434;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE CORDEIRO PALETA DO CHEF KG GRN;3439;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;BIFE BOVINO A MINEIRA BDJ KG;3769;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;ASSADO BOVINO INGLES BDJ KG;3770;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;BIFE DE PANELA BOVINO BDJ KG;3771;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;BIFE BOVINO BORBOLETA BDJ KG;3773;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;BIFE DE MIOLO DE ACEM BOVINO BDJ KG;3774;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 63.310.411.003.038 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 66.301.334.000.103 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 67.671.222.000.107 ;BRONZE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 74.251.919.000.194 ;DIAMANTE
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 81.442.014.000.167 ;PRATA
109827;JBS S/A;CARNE BOV.PICANHA 1953 KG GRN;3916;ATIVO; 83.044.016.004.978 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 164.284.000.151 ;BRONZE
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 2.089.969.001.005 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 2.403.888.000.139 ;BRONZE
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 2.916.265.039.104 ;PRATA
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 7.814.284.000.107 ;PRATA
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 11.257.856.000.163 ;BRONZE
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 17.713.767.000.160 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 45.913.696.000.185 ;DIAMANTE
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 46.232.021.000.133 ;PRATA
109827;JBS S/A;CARNE BOV.CHORIZO 1953 KG GRN;3918;ATIVO; 63.310.411.003.038 ;DIAMANTE
